region_10,district_10,constituency_10,ward_10,total_candidates_10,ward_total_votes_10,ward_id_10,votes_AFP_10,votes_CCM_10,votes_CHADEMA_10,votes_CHAUSTA_10,votes_CUF_10,votes_DP_10,votes_JAHAZI_ASILIA_10,votes_NCCR_MAGEUZI_10,votes_NLD_10,votes_NRA_10,votes_other_10,votes_SAU_10,votes_TADEA_10,votes_TLP_10,votes_UDP_10,votes_UMD_10,votes_UPDP_10
wilaya ya kwimba,kwimba,shilembo,elias lubinza galula,1,527,3805,,527,,,,,,,,,,,,,,,
wilaya ya kwimba,kwimba,shilembo,salu lusheleja jipala,1,217,3831,,,217,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,bungulwa,mary majora nkwimba,1,499,3848,,,,,,,,,,,,,,,499,,
wilaya ya kwimba,sumve,bungulwa,mazoya meleka lukanya,1,1322,3850,,1322,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,iseni,nchemba wanzile magukulu,1,1079,3852,,,,,1079,,,,,,,,,,,,
wilaya ya kwimba,sumve,iseni,peter makambajeki katwiga,1,929,3859,,929,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,lyoma,lutunduja selemani lugendo,1,1362,3843,,1362,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,lyoma,samamba julias nyenya,1,1428,3861,,,,,1428,,,,,,,,,,,,
wilaya ya kwimba,sumve,maligisu,kishushu kisinza mahyila,1,2102,3842,,,,,2102,,,,,,,,,,,,
wilaya ya kwimba,sumve,maligisu,nota pastory mayala,1,1547,3854,,1547,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,malya,kasalali jonathani mageni,1,1137,3840,,,,,1137,,,,,,,,,,,,
wilaya ya kwimba,sumve,malya,manawa charles mhondo,1,1334,3846,,1334,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,malya,nigo athanasi mayunga,1,441,3853,,,441,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,mantare,kabora ntegwa alphonce,1,1399,3837,,,,,,,,,,,,,,,1399,,
wilaya ya kwimba,sumve,mantare,maguta elias michael,1,1366,3844,,1366,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,mwabomba,kalikali emanuel ng'himila,1,1549,3838,,1549,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,mwabomba,martine almaki kulwa,1,733,3847,,,,,,,,,,,,,,733,,,
wilaya ya kwimba,sumve,mwabomba,mazwanja elikana seleman,1,25,3851,,,,,,,,,,,,,,,25,,
wilaya ya kwimba,sumve,mwagi,john clementi shitungulu,1,445,3834,,,,,445,,,,,,,,,,,,
wilaya ya kwimba,sumve,mwagi,swagi anthony mlingwa,1,1195,3862,,1195,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,mwandu,juliana salamu sengelema,1,1019,3836,,,,,1019,,,,,,,,,,,,
wilaya ya kwimba,sumve,mwandu,mayala siyantemi wangale,1,963,3849,,963,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,ngula,majaliwa mbasa majaliwa,1,1607,3845,,1607,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,ngula,palu samwel mashagu,1,1981,3857,,,,,1981,,,,,,,,,,,,
wilaya ya kwimba,sumve,nkalalo,ntwale enos james,1,943,3856,,943,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,nkalalo,peme mayala matu,1,522,3858,,,,,522,,,,,,,,,,,,
wilaya ya kwimba,sumve,nyambiti,joseph stephen madeleke,1,938,3835,,,,,938,,,,,,,,,,,,
wilaya ya kwimba,sumve,nyambiti,peter misalaba nyanda,1,1597,3860,,1597,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,walla,kapunda elias masalu,1,1858,3839,,,1858,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,walla,katwale veronica manyongo,1,880,3841,,880,,,,,,,,,,,,,,,
wilaya ya kwimba,sumve,walla,ntagala feilciany masibuka,1,26,3855,,,,,26,,,,,,,,,,,,
wilaya ya kyela,kyela,bujonde,mwambafula lameck paul,1,1378,3897,,1378,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,bujonde,mwamiko lawlence ezekia,1,317,3899,,,317,,,,,,,,,,,,,,
wilaya ya kyela,kyela,bujonde,poland amanyisye mwaikinda,1,16,3906,,,,16,,,,,,,,,,,,,
wilaya ya kyela,kyela,busale,msyani ezekia amnoni,1,1167,3887,,,1167,,,,,,,,,,,,,,
wilaya ya kyela,kyela,busale,mwangoka edwini kajobile,1,1029,3902,,1029,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ikama,mbogo isa mwakabana,1,94,3883,,,,,,,,,,,,,,94,,,
wilaya ya kyela,kyela,ikama,mwakagenda saidi zakayo,1,980,3893,,980,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ikimba,alleluya mwaka mwakisaje,1,794,3863,,794,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ikimba,mwatija charles fidelis,1,443,3904,,,443,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ikolo,george edward mwakabumbe,1,973,3869,,973,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ikolo,mwalaba nduli moses,1,533,3895,,,533,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ikolo,remmy emanuely mwambaka,1,14,3907,,,,,,,,14,,,,,,,,,
wilaya ya kyela,kyela,ipande,mwakabenga tedy godwin,1,141,3892,,,141,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ipande,mwangalaba stephen livingstone,1,1047,3901,,1047,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ipinda,dr.hunter albert mwakifuna,1,2175,3868,,2175,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ipinda,mwaijumba imani isakwisa,1,2107,3891,,,2107,,,,,,,,,,,,,,
wilaya ya kyela,kyela,itope,isumo mary timoth,1,7,3871,,,,,7,,,,,,,,,,,,
wilaya ya kyela,kyela,itope,mirambo anamaria mothominga,1,897,3884,,,897,,,,,,,,,,,,,,
wilaya ya kyela,kyela,itope,mpangule aziz hussein,1,2,3885,,,,2,,,,,,,,,,,,,
wilaya ya kyela,kyela,itope,mwakila yesaya catherina,1,637,3894,,637,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,kajunjumele,aswile nkunwe mwakajileke,1,234,3866,,,234,,,,,,,,,,,,,,
wilaya ya kyela,kyela,kajunjumele,cosma nnyafu mwakasungula,1,34,3867,,,,,,,,,,,,,,34,,,
wilaya ya kyela,kyela,kajunjumele,majuni watson mwakyusa,1,1672,3880,,1672,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,kajunjumele,ntambo amoni maloba,1,21,3905,,,,,21,,,,,,,,,,,,
wilaya ya kyela,kyela,katumbasongwe,msusi syanaloli fyuda,1,2034,3886,,2034,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,katumbasongwe,sadock george mwang'amba,1,1594,3908,,,1594,,,,,,,,,,,,,,
wilaya ya kyela,kyela,katumbasongwe,songwe ijule aswile,1,18,3909,,,,,,,,18,,,,,,,,,
wilaya ya kyela,kyela,kyela,kipija gabriel martin,1,4436,3877,,4436,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,kyela,matola haki mponda,1,128,3882,,,,,128,,,,,,,,,,,,
wilaya ya kyela,kyela,kyela,mwalyaje willson ackim,1,2882,3896,,,2882,,,,,,,,,,,,,,
wilaya ya kyela,kyela,kyela,mwasyika widley eliah,1,126,3903,,,,,,,,126,,,,,,,,,
wilaya ya kyela,kyela,lusungo,kanyanyila veronica william,1,1267,3874,,1267,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,lusungo,mwambigija alto benard,1,496,3898,,,496,,,,,,,,,,,,,,
wilaya ya kyela,kyela,makwale,ambangile baharia sanga,1,1157,3864,,,1157,,,,,,,,,,,,,,
wilaya ya kyela,kyela,makwale,kasyupa aliko alipipi,1,1821,3875,,1821,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,makwale,thomas jacob mwakasemele,1,12,3911,,,,,12,,,,,,,,,,,,
wilaya ya kyela,kyela,matema,amenye philipo mwakasege,1,654,3865,,,654,,,,,,,,,,,,,,
wilaya ya kyela,kyela,matema,issah mwatwebe sollomon,1,1987,3870,,1987,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,mwaya,kalambo said abdala,1,31,3872,,,,,31,,,,,,,,,,,,
wilaya ya kyela,kyela,mwaya,kinana haroub mwaisumo,1,1623,3876,,1623,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,mwaya,mwaihojo lusekelo mbonile,1,918,3890,,,918,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ndobo,kisambwe joseph mariam,1,15,3878,,,,,15,,,,,,,,,,,,
wilaya ya kyela,kyela,ndobo,makuli jacob marry,1,543,3881,,,543,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ndobo,mwafrika joseph brack,1,1129,3889,,1129,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ngana,luvanda kaizer sovole,1,1190,3879,,1190,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ngana,mulungu salehe geofrey,1,326,3888,,,326,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ngonga,kamomonga sankey kileo,1,1516,3873,,1516,,,,,,,,,,,,,,,
wilaya ya kyela,kyela,ngonga,mwamlapi ibrahim begile,1,45,3900,,,,,45,,,,,,,,,,,,
wilaya ya kyela,kyela,ngonga,tamali joseph mbalaswa,1,588,3910,,,588,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,kilangala,chilumba haridi selemani,1,1149,3915,,1149,,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,kilangala,namponda hamidi rashidi,1,767,3928,,,,,767,,,,,,,,,,,,
wilaya ya lindi,mchinga,kilolambwani,matajabu salumu saidi,1,1389,3920,,1389,,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,kilolambwani,millinje ismaili millinje,1,1052,3921,,,,,1052,,,,,,,,,,,,
wilaya ya lindi,mchinga,kitomanga,makwita abdul selemani,1,813,3919,,813,,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,kitomanga,mmenga ahamadi salumu,1,557,3923,,,,,557,,,,,,,,,,,,
wilaya ya lindi,mchinga,kiwawa,mkane saidi bakili,1,173,3922,,,,,173,,,,,,,,,,,,
wilaya ya lindi,mchinga,kiwawa,mtambule abdallah omari,1,481,3925,,481,,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,matimba,abdalla musa nampoka,1,965,3912,,965,,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,matimba,abdurahimu rashidi mkomela,1,10,3913,,,,,,,,,10,,,,,,,,
wilaya ya lindi,mchinga,matimba,nampoka bakari musa,1,978,3927,,,,,978,,,,,,,,,,,,
wilaya ya lindi,mchinga,mchinga,kiulunga selemani mohamed,1,996,3917,,996,,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,mchinga,ngumbe hamis mwinyimkuu,1,902,3932,,,,,902,,,,,,,,,,,,
wilaya ya lindi,mchinga,milola,kalambo abdala issa,1,1197,3916,,,,,1197,,,,,,,,,,,,
wilaya ya lindi,mchinga,milola,mnegelea issa rashidi,1,122,3924,,,122,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,milola,nangunde hawa rashidi,1,1046,3929,,1046,,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,mipingo,mtele juma abdallah,1,886,3926,,886,,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,mipingo,naomari saidi abdrehemani,1,831,3930,,,,,831,,,,,,,,,,,,
wilaya ya lindi,mchinga,nangaru,makule selemani abdalah,1,782,3918,,,,,782,,,,,,,,,,,,
wilaya ya lindi,mchinga,nangaru,sharifa ally kinyambile,1,730,3933,,730,,,,,,,,,,,,,,,
wilaya ya lindi,mchinga,rutamba,abuu mohamedi kapilima,1,873,3914,,,,,873,,,,,,,,,,,,
wilaya ya lindi,mchinga,rutamba,ng'ombo meindrad musa,1,1391,3931,,1391,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,kiwalala,fikiri abdallah fikiri,1,2120,3938,,2120,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,kiwalala,shazili mohamed daudi,1,1136,3972,,,,,1136,,,,,,,,,,,,
wilaya ya lindi,mtama,longa,mohamedi rashidi mpende,1,146,3959,,,,,146,,,,,,,,,,,,
wilaya ya lindi,mtama,longa,njenga hashimu abdul,1,693,3966,,693,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,majengo,fadhili selemani mbinga,1,1374,3937,,1374,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,majengo,lihame yasini ndembo,1,52,3943,,,52,,,,,,,,,,,,,,
wilaya ya lindi,mtama,majengo,paa hamisi hassani,1,264,3967,,,,,264,,,,,,,,,,,,
wilaya ya lindi,mtama,mandwanga,binjuma salum hasani,1,761,3936,,,,,761,,,,,,,,,,,,
wilaya ya lindi,mtama,mandwanga,mkahini rukia ismaili,1,1529,3956,,1529,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,mnara,malilo salumu mussa,1,126,3950,,,,,126,,,,,,,,,,,,
wilaya ya lindi,mtama,mnara,nassoro juma lupande,1,2074,3961,,2074,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,mnolela,mbemba salumu zaraphs,1,111,3951,,,,,111,,,,,,,,,,,,
wilaya ya lindi,mtama,mnolela,mchinda issa ahmadi,1,1212,3955,,,1212,,,,,,,,,,,,,,
wilaya ya lindi,mtama,mnolela,said hamisi mtepa,1,1925,3969,,1925,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,mtama,lichenga mohamedi saidi,1,153,3942,,,,,153,,,,,,,,,,,,
wilaya ya lindi,mtama,mtama,natosa ismail salum,1,961,3962,,961,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,mtua,lihumbo hemedi rashidi,1,97,3944,,,,,97,,,,,,,,,,,,
wilaya ya lindi,mtama,mtua,makunula ali manzi,1,667,3947,,667,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,mtumbya,ally abdul ally,1,107,3935,,,,,107,,,,,,,,,,,,
wilaya ya lindi,mtama,mtumbya,mbonde ahamadi mussa,1,448,3953,,448,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,nachunyu,mnali hamisi rashidi,1,844,3957,,844,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,nachunyu,ninje rashidi rashidi,1,474,3965,,,,,474,,,,,,,,,,,,
wilaya ya lindi,mtama,nahukahuka,ladda ismail ahmad,1,836,3941,,,,,836,,,,,,,,,,,,
wilaya ya lindi,mtama,nahukahuka,nguhwachi hamza athumani,1,964,3964,,964,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,namangale,malibiche damiani sevarini,1,167,3949,,,,,167,,,,,,,,,,,,
wilaya ya lindi,mtama,namangale,surdi saidi kanduru,1,1008,3973,,1008,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,namupa,joakim jacob livigha,1,193,3940,,,,,193,,,,,,,,,,,,
wilaya ya lindi,mtama,namupa,mbilla ally hassani,1,1081,3952,,1081,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,navanga,namkanda hassani mohamedi,1,579,3960,,579,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,navanga,rashidi abdalhamani chikwakwa,1,166,3968,,,,,166,,,,,,,,,,,,
wilaya ya lindi,mtama,nyangamara,mbottani twalib issa,1,1107,3954,,1107,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,nyangamara,ndeka mohamedi masudi,1,425,3963,,,,,425,,,,,,,,,,,,
wilaya ya lindi,mtama,nyangao,makwinya mathei benigno,1,1646,3948,,1646,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,nyangao,saidi mwinyimanzi ng'ithu,1,490,3970,,,,,490,,,,,,,,,,,,
wilaya ya lindi,mtama,nyengedi,magambo bibie rashidi,1,780,3946,,780,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,nyengedi,sefu omari chiakale,1,143,3971,,,,,143,,,,,,,,,,,,
wilaya ya lindi,mtama,pangatena,abdallah said ally,1,337,3934,,,,,337,,,,,,,,,,,,
wilaya ya lindi,mtama,pangatena,liloko ali rashidi,1,679,3945,,679,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,sudi,hawa mohamedi waziri,1,685,3939,,685,,,,,,,,,,,,,,,
wilaya ya lindi,mtama,sudi,mohamedi ibrahimu chidalumbe,1,665,3958,,,,,665,,,,,,,,,,,,
wilaya ya liwale,liwale,barikiwa,kamuna ally mohamed,1,945,3980,,945,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,barikiwa,lihindi hamisi mohamedi,1,536,3990,,,,,536,,,,,,,,,,,,
wilaya ya liwale,liwale,barikiwa,puka chande mohamedi,1,19,4017,,,,,,,,19,,,,,,,,,
wilaya ya liwale,liwale,kiangara,chilumba abdallah mustafa,1,808,3976,,,,,808,,,,,,,,,,,,
wilaya ya liwale,liwale,kiangara,lipite abas ally,1,643,3992,,643,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,kiangara,mwanja pende selemani,1,13,4011,,,,13,,,,,,,,,,,,,
wilaya ya liwale,liwale,kibutuka,ndolo miraji abeid,1,510,4013,,,,,510,,,,,,,,,,,,
wilaya ya liwale,liwale,kibutuka,nyihira habiba abdalah,1,592,4015,,592,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,kichonda,chanju ahmadi ally,1,394,3974,,,,,394,,,,,,,,,,,,
wilaya ya liwale,liwale,kichonda,mmuti rashid mhamed,1,503,4004,,503,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,kimambi,likago rashidi abdalah,1,58,3991,,,,,58,,,,,,,,,,,,
wilaya ya liwale,liwale,kimambi,mchunjuba mohamedi abdalah,1,137,4001,,137,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,likongowele,chikota rehema ahamadi,1,19,3975,,,,,,,,19,,,,,,,,,
wilaya ya liwale,liwale,likongowele,kanduru bakili alli,1,24,3981,,,24,,,,,,,,,,,,,,
wilaya ya liwale,liwale,likongowele,kellah juma nasoro,1,851,3984,,,,,851,,,,,,,,,,,,
wilaya ya liwale,liwale,likongowele,mkoyage mussa omari,1,1011,4003,,1011,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,likongowele,mtori saidi ngwawile,1,7,4008,,,,7,,,,,,,,,,,,,
wilaya ya liwale,liwale,lilombe,mahenjele rashidi mohamedi,1,590,3995,,,,,590,,,,,,,,,,,,
wilaya ya liwale,liwale,lilombe,mbelekage saidi mshamu,1,543,4000,,543,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,liwale 'b',mtamajagi abeid ally,1,887,4006,,887,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,liwale 'b',mtesa mohamedi rashidi,1,1023,4007,,,,,1023,,,,,,,,,,,,
wilaya ya liwale,liwale,liwale 'b',mwajuma jafari saidi,1,25,4010,,,,,,,,25,,,,,,,,,
wilaya ya liwale,liwale,liwale mjini,kibona rukia japhari,1,30,3986,,,,,,,,30,,,,,,,,,
wilaya ya liwale,liwale,liwale mjini,nguka abasi hemed,1,74,4014,,,74,,,,,,,,,,,,,,
wilaya ya liwale,liwale,liwale mjini,saidi mohamedi mbwani,1,1044,4018,,,,,1044,,,,,,,,,,,,
wilaya ya liwale,liwale,liwale mjini,swalehe ahamad abdalah,1,1449,4019,,1449,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,makata,jafari abdala nyimage,1,870,3978,,,,,870,,,,,,,,,,,,
wilaya ya liwale,liwale,makata,umbowa hemedi salum,1,1025,4021,,1025,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,mangirikiti,kilola hashimu isa,1,826,3987,,,,,826,,,,,,,,,,,,
wilaya ya liwale,liwale,mangirikiti,mshamu omari mmulila,1,1069,4005,,1069,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,mbaya,kiyoi ally nassoro,1,1264,3989,,1264,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,mbaya,mussa hemedi mpitage,1,969,4009,,,,,969,,,,,,,,,,,,
wilaya ya liwale,liwale,mihumo,kharifa msham mbunda,1,1001,3985,,,,,1001,,,,,,,,,,,,
wilaya ya liwale,liwale,mihumo,titili salumu hemed,1,1004,4020,,1004,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,mirui,jamal nassoro mtembe,1,777,3979,,777,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,mirui,kasimu mohamedi ngauga,1,604,3982,,,,,604,,,,,,,,,,,,
wilaya ya liwale,liwale,mkutano,kitonda mbaraka ali,1,209,3988,,,,,209,,,,,,,,,,,,
wilaya ya liwale,liwale,mkutano,pange mussa salumu,1,394,4016,,394,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,mlembwe,mahangambana mohamed ally,1,625,3994,,625,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,mlembwe,mikongana saidi mshamu,1,193,4002,,,,,193,,,,,,,,,,,,
wilaya ya liwale,liwale,mpigamiti,manjanjagara hashimu hemedi,1,364,3996,,364,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,mpigamiti,manyinja yasini omari,1,229,3997,,,,,229,,,,,,,,,,,,
wilaya ya liwale,liwale,nangando,haji saidi ngalinga,1,570,3977,,,,,570,,,,,,,,,,,,
wilaya ya liwale,liwale,nangando,matoroka ally mohamedi,1,306,3998,,,,,306,,,,,,,,,,,,
wilaya ya liwale,liwale,nangando,matulilo abasi abdalah,1,581,3999,,581,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,nangando,myao hassan ally,1,1231,4012,,1231,,,,,,,,,,,,,,,
wilaya ya liwale,liwale,ngongowele,katundu shabani mshamu,1,701,3983,,,,,701,,,,,,,,,,,,
wilaya ya liwale,liwale,ngongowele,mahali zuruna chande,1,617,3993,,617,,,,,,,,,,,,,,,
wilaya ya longido,longido,gelai lumbwa,ole-singooi joseph mollel,1,470,4028,,,470,,,,,,,,,,,,,,
wilaya ya longido,longido,gelai lumbwa,simon oitesoi laizar,1,732,4030,,732,,,,,,,,,,,,,,,
wilaya ya longido,longido,kamwanga,isaya noel mollel,1,596,4025,,,596,,,,,,,,,,,,,,
wilaya ya longido,longido,kamwanga,komolo simell mollel,1,1394,4026,,1394,,,,,,,,,,,,,,,
wilaya ya longido,longido,longido,barnabas petro raphael,1,317,4023,,,317,,,,,,,,,,,,,,
wilaya ya longido,longido,longido,motika kasosi mollel,1,648,4027,,648,,,,,,,,,,,,,,,
wilaya ya longido,longido,namanga,baraka solomon mollel,1,1083,4022,,1083,,,,,,,,,,,,,,,
wilaya ya longido,longido,namanga,hassan hatibu ngoma,1,603,4024,,,,,603,,,,,,,,,,,,
wilaya ya longido,longido,namanga,robbin john matoi,1,506,4029,,,506,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,kilondo,mwakila gabriel algenelus,1,179,4046,,,179,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,kilondo,mwakipokile hilmary donatus,1,361,4047,,361,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,lifuma,salvius flavian haule,1,437,4050,,437,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,lifuma,titho thadei gowele,1,152,4054,,,,,,,,,,,,,,152,,,
wilaya ya ludewa,ludewa,ludende,frank mseya lwoga,1,1165,4033,,1165,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,ludende,mhagama iman jonas,1,350,4042,,,,,,,,,,,,,,350,,,
wilaya ya ludewa,ludewa,ludewa,kanyaga kilian nyandoa,1,51,4035,,,,,,,,51,,,,,,,,,
wilaya ya ludewa,ludewa,ludewa,kikoti oscar albano,1,80,4038,,,,,80,,,,,,,,,,,,
wilaya ya ludewa,ludewa,ludewa,mchilo monica andrea,1,1859,4041,,1859,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,ludewa,ngailo pirmin france,1,244,4048,,,,,,,,,,,,,,244,,,
wilaya ya ludewa,ludewa,lugarawa,filomena edimundi haule,1,1067,4032,,1067,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,lugarawa,soko edward haule,1,72,4053,,,,,,,,,,,,,,72,,,
wilaya ya ludewa,ludewa,lugarawa,ulaya alfred kayombo,1,579,4055,,,579,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,lupingu,kapyolo kiowi john cosmasi,1,847,4036,,,,,,,,,,,,,,847,,,
wilaya ya ludewa,ludewa,lupingu,shaban kiowi john,1,749,4051,,749,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,madilu,libaato benard mnyanga,1,1512,4040,,1512,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,madilu,mhule leonard nickodem,1,584,4043,,,,,584,,,,,,,,,,,,
wilaya ya ludewa,ludewa,manda,kamwene mackphason arthur,1,110,4034,,,,,,,,,,,,,,110,,,
wilaya ya ludewa,ludewa,manda,kizota elfrida kilumbo,1,793,4039,,793,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,manda,zemchaya thomas allen,1,87,4056,,,87,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,milo,mvanga agrey jeremia,1,742,4044,,,742,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,milo,mwafyumah daud thomas,1,1150,4045,,1150,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,mlangali,asungushe daudi mtweve,1,495,4031,,,,,495,,,,,,,,,,,,
wilaya ya ludewa,ludewa,mlangali,rudolf kasiani chaula,1,2372,4049,,2372,,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,ruhuhu,kazimoto edward john,1,207,4037,,,207,,,,,,,,,,,,,,
wilaya ya ludewa,ludewa,ruhuhu,sipika edwin haule,1,693,4052,,693,,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,baga,amiri hauseni kihio,1,88,4058,,,,,88,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,baga,charles mohammed ndege,1,281,4060,,,281,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,baga,ole-singooi joseph mollel,1,1088,4066,,1088,,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,mbuzii,sekallo mussa salim,1,310,4069,,,,,310,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,mbuzii,shabani kisaka kilua,1,43,4070,,,43,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,mbuzii,shewedi rashidi hamza,1,1102,4072,,1102,,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,milingano,hozza mandia abdallah,1,1423,4061,,1423,,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,milingano,vicent mwanyemi shemzigwa,1,617,4073,,,617,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,mponde,mbughuni richard abraham,1,1574,4063,,1574,,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,mponde,sauli onai makasi,1,948,4067,,,948,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,soni,abdi hussen shekimwaga,1,207,4057,,,207,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,soni,msumari omari hassani,1,472,4065,,,,,472,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,soni,sheiza amiri abdallah,1,1618,4071,,1618,,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,tamota,banda bakari mwindadi,1,1286,4059,,1286,,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,tamota,msongorangoma idrisa kihiyo,1,184,4064,,,,,184,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,vuga,jambia abdulkarim omari,1,427,4062,,,427,,,,,,,,,,,,,,
wilaya ya lushoto,bumbuli,vuga,sechonge hashim ally,1,1595,4068,,1595,,,,,,,,,,,,,,,
wilaya ya lushoto,lushoto,gare,kilamba michael conrad,1,624,4086,,,,,624,,,,,,,,,,,,
